_gddid,pubname,publisher,title,doi,coverDate,URL,authors,highlight,hits,keywords,location,keyword
620db66dad0e9c819b097ca2,,Geoarchive,NI 43-101 Technical Report for the Lustdust Project in North America dated 2012,,2012,https://www.zotero.org/groups/4530692/items/Q46SJVWG,,"[' IN THE FRONT-MOST SECTION IS INTERPRETED TO BE HORNFELS METAMORPHISM AS MAPPED AT SURFACE. THE WESTERN', '). Biotite hornfels metamorphism is mapped to the north and west of the intrusion. Skarn is common where', ' carbonate or carbonate-rich rocks have been intruded. Both hornfels and skarn metamorphism increase', ' and it is more likely to be associated with mineralization when combined with other alterations. Hornfels', ' and in scale. The major alteration types are: 1. Skarnoid or hornfels: These are typically very fine']",5,,Quesnellia,hornfel
5794f1bfcf58f11a596f8a5a,Geological Society of America Bulletin,GSA,"Petrogenesis of the Cretaceous Cassiar batholith, Yukon–British Columbia, Canada: Implications for magmatism in the North American Cordilleran Interior",10.1130/0016-7606(2000)112<1119:potccb>2.3.co;2,July 2000,http://dx.doi.org/10.1130/0016-7606(2000)112<1119:potccb>2.3.co;2,"Driver, Leslie Ann; Creaser, Robert A.; Chacko, Thomas; Erdmer, Philippe","[' Plutons  Accreted Terranes QN: Quesnellia CC: Cache Creek ST: Stikinia Suspect Terranes KO: Kootenay SM', ' quartz monzodiorite; BtQS—biotite quartz syenite; sch—schist; Amph—amphibolite; Hfl—hornfels; QFG', ' quartzite and andalusite-bearing schist and hornfels. The presence of andalusite implies', '- ples of pelitic schists, hornfels, and amphibolite have radiogenic isotopic compositions: 87Sr', '; BtHblQmd—biotite hornblende quartz monzodiorite; Sch—schist; Amph—amphibolite; Hfl—hornfels; QFG']",5,,Quesnellia,hornfel
620cf21dad0e9c819b050645,,Geoarchive,NI 43-101 Technical Report for the Amazing Grace Project in North America dated 2005,,2005,https://www.zotero.org/groups/4530692/items/ZHFBVBHE,,"[' Grace is located within the Quesnellia terrane of the southern Omineca Belt. The property area', ' staking”.   16 5.0 Geology 5.1 Regional Geology The Amazing Grace is located within the Quesnellia', ' is part of a continental magmatic arc emplaced during obduction of Quesnellia terrane onto', ' skarn or “hornfels” occurrence. 6.1 Vein and “Lode”-style Gold Deposits The High Grade Showing', ' mineral lattice forming new minerals. A related deposit type is “hornfels” –style mineralization, caused']",5,,Quesnellia,hornfel
620ddab1ad0e9c819b09fbca,,Geoarchive,NI 43-101 Technical Report for the Chuchi Project in North America dated 2004,,2004,https://www.zotero.org/groups/4530692/items/A5SCV9ZG,,"[' Quesnellia a northwest trending belt of Late TriassicEarly Jurassic volcanic and related sedimentary rocks', ' is situated within Quesnellia a northwest trending belt of Late TriassicEarly Jurassic volcanic', ' mineralization typical of alkaline porphyry copper-gold deposits found elsewhere in Quesnellia', '. The sedimentary rocks show an extensive and strong pervasive biotite hornfels overprint, with subsequent', ': Petrochemistry of Shoshonitic Rocks Associated with Porphyry Copper-gold Deposits of Central Quesnellia']",5,,Quesnellia,hornfel
620cf21bad0e9c819b05029d,,Geoarchive,NI 43-101 Technical Report for the Bradshaw Project in North America dated 2005,,2005,https://www.zotero.org/groups/4530692/items/AZEJ79PM,,"[' of B.C., and is underlain by rocks of the Okanagan sub-terrane of Quesnellia. The Bradshaw property', ' in silicified and pyritized hornfels. This adit is believed to date back to the turn of the century', ' and pyritized hornfels is exposed in an old caved-in adit. The alteration is in contact', ' skarn? occur within biotite hornfels. Molybdenite and powellite were observed in a prominently veined', ' that are amongst the oldest stratified rocks comprising the Quesnel terrane, or Quesnellia, which']",5,,Quesnellia,hornfel
620ddab3ad0e9c819b0a00e3,,Geoarchive,NI 43-101 Technical Report for the CHES Project in North America dated 2009,,2009,https://www.zotero.org/groups/4530692/items/TMACT7DZ,,"['. Steep dipping bedded hornfels-exoskarn with a 0.6 meter thick unit of semi-massive sulfide Photo 3: Exo', ' stockwork zone. Hornfels cut by quartz-pyrite ± molybdenite-chalcopyrite veins and stockworks  LIST', ' the bedded hornfels. His work also indicates the presence of several late, brittle faults with at least', ' is at least 1 kilometer wide and comprises calc-silicate and biotite hornfels which is locally', ' overprinted by garnet-pyroxeneepidote skarn. At least two types of skarn-hornfels-hosted mineralization']",5,,Quesnellia,hornfel
620cf21dad0e9c819b05064a,,Geoarchive,NI 43-101 Technical Report for the Bunker Hill Project in North America dated 2008,,2008,https://www.zotero.org/groups/4530692/items/C6VTC4TJ,,"[' hornfels and skarns.  Aurifer Capital Corp. (“Aurifer”) has an option to purchase 100% of the Property', ' Proterozoic to Tertiary rocks along the boundary between the accreted Quesnellia terrane in the west', ' Cretaceous times when Quesnellia was accreted onto ancestral North America. This led to Quesnellia', ' of the property, is situated within volcanic arc rocks of Quesnellia. Massive pyrrhotite-pyrite', '. The metasediments near the contact display hornfels alteration. This has been noted in argillaceous']",5,,Quesnellia,hornfel
620cf21dad0e9c819b050567,,Geoarchive,NI 43-101 Technical Report for the Fran Project in North America dated 2006,,2006,https://www.zotero.org/groups/4530692/items/FGA9IIS2,,"[' and patchy semimassive to massive sulfide replacements occur within the proximal sediments and hornfels', ' to monzonite dykes and stocks (high K, calc-alkaline) and often occurs proximal to hornfels contact', ' deformed intrusive and hornfels country rocks proximal to contacts. Several of the intersections, 0.6', ' holes, minimal in others? Long intervals of pyritic-altered biotite hornfels and monzodiorite had', ' and stocks. The country rocks have been converted to hornfels locally and contain abundant biotite']",5,,Quesnellia,hornfel
620d525bad0e9c819b079dde,,Geoarchive,NI 43-101 Technical Report for the Kwanika Project in North America dated 3011,,3011,https://www.zotero.org/groups/4530692/items/HKRDCFC7,,"[' in the northern part of the Upper Triassic to Lower Jurassic Quesnellia Terrane (Quesnel Trough). The Quesnel', ' Columbia. In the area around the Kwanika property, Quesnellia is bounded by the Pinchi fault', ' of the Upper Triassic to Lower Jurassic Quesnellia Terrane (Quesnel Trough) which comprises a belt', ' Columbia (Figure 7-1). In the area around the Kwanika property, Quesnellia is bounded by the Pinchi', ' Monzodiorite Diorite, minor Gabbro, Pyroxenite, Hornblendite  Serengeti Resources Inc. – Kwanika']",5,,Quesnellia,hornblendite
620cf21dad0e9c819b0505db,,Geoarchive,NI 43-101 Technical Report for the Kwanika Project in North America dated 2010,,2010,https://www.zotero.org/groups/4530692/items/QZ5IR3HV,,"[' Quesnellia Terrane (Quesnel Trough). The Quesnel Trough is the host of numerous alkalic and calc', ', Quesnellia is bounded by the Pinchi fault on the west and by the Manson fault on the east. Porphyry', ' The Kwanika property lies in the northern part of the Upper Triassic to Lower Jurassic Quesnellia Terrane', ', Quesnellia is bounded by the Pinchi fault on the west and by the Manson fault on the east', ', Pyroxenite, Hornblendite  Serengeti Resources Inc. – Kwanika Project Technical Report NI 43-101 – March 4']",5,,Quesnellia,hornblendite
620cf21dad0e9c819b0505de,,Geoarchive,NI 43-101 Technical Report (PEA) for the Kwanika Project in North America dated 2017,,2017,https://www.zotero.org/groups/4530692/items/RQRTFUQH,,"[' The Kwanika property lies in the northern part of the Upper Triassic to Lower Jurassic Quesnellia', ' coppergold deposits within British Columbia. In the area around the Kwanika property, Quesnellia', ' The Kwanika property lies in the northern part of the Upper Triassic to Lower Jurassic Quesnellia', ', Quesnellia is bounded by the Pinchi fault on the west and by the Manson fault on the east. The Pinchi', ' Plagioclase Porphyry Monzonite Monzodiorite  Diorite, minor Gabbro, Pyroxenite, Hornblendite  NI43']",5,,Quesnellia,hornblendite
620cf21dad0e9c819b0505d8,,Geoarchive,NI 43-101 Technical Report for the Kwanika Project in North America dated 2009,,2009,https://www.zotero.org/groups/4530692/items/2ERJK8TW,,"[' The Kwanika property lies in the northern part of the Upper Triassic to Lower Jurassic Quesnellia Terrane', ' Triassic to Lower Jurassic Quesnellia Terrane (Quesnel Trough) which comprises a belt of Lower Mesozoic', '). In the area around the Kwanika property, Quesnellia is bounded by the Pinchi fault on the west', ', minor Gabbro, Pyroxenite, Hornblendite  PROPERTY GEOLOGY The Kwanika Project consists of two', ' occur in both the Quesnellia and Stikinia terrains and in post-accretionary settings']",5,,Quesnellia,hornblendite
620cf21dad0e9c819b0505ca,,Geoarchive,NI 43-101 Technical Report for the Kwanika Project in North America dated 2016,,2016,https://www.zotero.org/groups/4530692/items/2RTQAWPR,,"[' The Kwanika property lies in the northern part of the Upper Triassic to Lower Jurassic Quesnellia Terrane', ' deposits within British Columbia. In the area around the Kwanika property, Quesnellia is bounded', ' Quesnellia Terrane (Quesnel Trough) which comprises a belt of Lower Mesozoic volcanic rocks', ' the Kwanika property, Quesnellia is bounded by the Pinchi fault on the west and by the Manson fault', ' Lakes Plagioclase Porphyry Monzonite Monzodiorite Diorite, minor Gabbro, Pyroxenite, Hornblendite  MN']",5,,Quesnellia,hornblendite
5794ebe2cf58f118fa10ee18,Geological Society of America Bulletin,GSA,"Petrogenesis of the Cretaceous Cassiar batholith, Yukon-British Columbia, Canada: Implications for magmatism in the North American Cordilleran Interior",10.1130/0016-7606(2000)112<1119:potccb>2.0.co;2,July 2000,http://dx.doi.org/10.1130/0016-7606(2000)112<1119:potccb>2.0.co;2,"Driver, L. A.; Creaser, R. A.; Chacko, T.; Erdmer, P.","[' Plutons  Accreted Terranes QN: Quesnellia CC: Cache Creek ST: Stikinia Suspect Terranes KO: Kootenay SM', ' quartz monzodiorite; BtQS—biotite quartz syenite; sch—schist; Amph—amphibolite; Hfl—hornfels; QFG', ' quartzite and andalusite-bearing schist and hornfels. The presence of andalusite implies', '- ples of pelitic schists, hornfels, and amphibolite have radiogenic isotopic compositions: 87Sr', '; BtHblQmd—biotite hornblende quartz monzodiorite; Sch—schist; Amph—amphibolite; Hfl—hornfels; QFG']",5,,Quesnellia,hornfel
620ed91aad0e9c819b0f2a7b,,Geoarchive,NI 43-101 Technical Report for the Chuchi South Project in Canada dated 2020,,2020,https://www.zotero.org/groups/4530692/items/9QZSCFTQ,,"[' South claims September 9,, 2020. ...........................................3 FFigure 2: Quesnellia', ' of Quesnellia and Stikinia: Hazelton, Rossland Groups and other successions Late Triassic island arc', ' assemblages of Quesnellia and Stikinia: Takla, Nicola, and Stuhini Groups Quesnellia and Stikinia', ' - Early Mesozoic oceanic assemblages  Figure 2: Quesnellia Porphyry Belt The Chuchi South Property', ', PGeo.   Post-accretionary units Tertiary basalt Quesnellia Early Jurassic intrusions  Hogem Batholith']",5,,Quesnellia,hornfel
57e99490cf58f1a1d00333f8,Lethaia,Wiley,Biogeography of the Late Triassic wallowaconchid megalodontoid bivalves,10.1080/00241160500333431,2005 12,http://doi.wiley.com/10.1080/00241160500333431,"Yancey, Thomas; Stanley, George; Piller, Werner; Woods, Mark","[' are smaller in size than the type species described from the Black Marble quarry discovery site', ' of variation for Wallowaconcha raylenea present in the Black Marble quarry population in the Wallowa', ' is the mode of occurrence for wallowaconchids in the Black Marble quarry, Oregon (Wallowa terrane', ' of Stikinia and Quesnellia (Yarnell 2000). Since both Stikinia and Quesnellia are interpreted to have', ' wallowaconchids of the nearby Yukon area of the Stikine terrane or the Black Marble Quarry site']",5,,Quesnellia,marble
620d5259ad0e9c819b079ad9,,Geoarchive,NI 43-101 Technical Report for the Jumping Josephine Project in North America dated 2009,,2009,https://www.zotero.org/groups/4530692/items/RBR83573,,"[' from compression and associated thrusting of Quesnellia rocks over the North American plate. Melting', '-grained, greenish ‘basalt’ dykes, biotite rich, lamprophyre dyke and fine– grained, equigranular ‘diabase', ', often adjacent to coincident lamprophyre dykes (JJ Main), and more distal styles, including Au dominant', ' relatively unaltered fine grained monzonite cut by numerous lamprophyre dykes. Contacts and small', ' in the second, southern trench and the target zone was thought to be cut-off by late lamprophyre']",5,,Quesnellia,lamprophyre
620d5259ad0e9c819b079ad2,,Geoarchive,NI 43-101 Technical Report for the Greenwood Project in North America dated 2017,,2017,https://www.zotero.org/groups/4530692/items/S2NCQE4V,,"[' physiographic belt and is underlain by rocks of Quesnellia, accreted to North America during the mid', ' Fe-carbonate alteration to listwanite. The close association between serpentinite, the Old Diorite', '-chalcopyrite in serpentinite and listwanite along the regional Snowshoe fault. Gold assays from', '-weathering, hard, listwanite. The listwanite is highly variable in colour and texture, but generally', ' in listwanite and Lexington-Grenoble Deposit. 6) Gold-bearing volcanogenic magnetite-sulfide mineralization']",5,,Quesnellia,listwanite
620d5256ad0e9c819b0797f3,,Geoarchive,NI 43-101 Technical Report for the Frasergold Project in North America dated 2009,,2009,https://www.zotero.org/groups/4530692/items/EHM7GSAN,,"[' and Quesnellia terranes. The Slide Mountain and Quesnellia terranes are part of the Intermontane Belt', ' in the Barkerville gold mining camp to the north. The Quesnellia Terrane is composed of metavolcanic', ' tectonostratigraphic terranes are present; Kootenay, Slide Mountain and Quesnellia terranes. The Slide Mountain', ' and Quesnellia terranes form part of the Intermontane Belt which has been accreted eastward onto', ' part of the Quesnellia terrane of the Intermontane Belt. Rocks of the Quesnel River Group are upper']",5,,Quesnellia,listwanite
620cf223ad0e9c819b050d39,,Geoarchive,NI 43-101 Technical Report for the Frasergold Project in North America dated 2015,,2015,https://www.zotero.org/groups/4530692/items/CTUAKBCB,,"[', Slide Mountain and Quesnellia terranes. The Slide Mountain and Quesnellia terranes are part', ', such as those in the Barkerville gold mining camp to the north. The Quesnellia', ' and Quesnellia terranes. The Slide Mountain and Quesnellia terranes form part of the Intermontane Belt', ' to middle Triassic Takla Group. The Quesnel River and Takla Groups make up part of the Quesnellia terrane', '  Intermontane Belt Quesnel (Quesnellia) Terrane  EEEEEKKKKKaaaaacccccaaaaa']",5,,Quesnellia,listwanite
620d5259ad0e9c819b079ac7,,Geoarchive,NI 43-101 Technical Report for the Boundary Falls Project in North America dated 2016,,2016,https://www.zotero.org/groups/4530692/items/4JVEQGTX,,"[' in the Omenica physiographic belt and is underlain by rocks of the Quesnellia, accreted to North America', ' metres thick. Commonly, the serpentinite bodies have undergone Fe-carbonate alteration to listwanite', ' to yellow-brown-weathering, hard, listwanite. The listwanite is highly variable in colour', ' Old Diorite  (Pkod+ Pksp  KH Old Diorite & Serpentinite  Pksp KH Serpentinite & Listwanite', ' within the Quesnellia terrane between the Grand Forks and Okanagan metamorphic core complexes. The area']",5,,Quesnellia,listwanite
620cf221ad0e9c819b050acc,,Geoarchive,NI 43-101 Technical Report for the Snowshoe Project in North America dated 2006,,2006,https://www.zotero.org/groups/4530692/items/QFZ7C5FR,,"[' with serpentinite/listwanite within the Snowshoe fault, while the H Zone is a narrow polymetallic shear vein', ' in exposing the Snowshoe fault. Gold occurs along the fault zone, in sulfidic siliceous listwanite/mylonite', ' is situated within Quesnellia, a terrane which accreted to North America during the mid-Jurassic', ' to listwanite, as a result of the thrusting event. Serpentinite is also commonly remobilised along', ' in serpentinite and listwanite along the Snowshoe fault, on the Snowshoe property. The Serp Zone']",5,,Quesnellia,listwanite
620ec50bad0e9c819b0ed7bd,,Geoarchive,NI 43-101 Technical Report for the Midway Project in Canada dated 2021,,2021,https://www.zotero.org/groups/4530692/items/8WUVQU3I,,"[' of the Quesnellia terrane, which accreted to North America during the mid-Jurassic. The oldest rocks exposed', ' covers an easterly trending belt of serpentinite and listwanite alteration that is interpreted', ' with high grade Au and Ag values. The rocks in the footwall of the listwanite belt comprise sediments', ' District is similar. The Property is found within the Omineca belt of the Quesnellia terrane, which', ' belts of serpentinite, listwanite and metagabbro and may have several local names in the Greenwood']",5,,Quesnellia,listwanite
6206b263ad0e9c819bf0ec6c,,Geoarchive,NI 43-101 Technical Report for the Midway Project in Canada dated 2021,,2021,https://www.zotero.org/groups/4530692/items/BR7WDIFF,,"[' Paleozoic volcanism. The Property is located within the Omineca belt of the Quesnellia terrane, which', ' belt of serpentinite and listwanite alteration that is interpreted as a major regional, north', ' values. The rocks in the footwall of the listwanite belt comprise sediments and volcaniclastics', ' the Omineca belt of the Quesnellia terrane, which accreted to North America during the mid-Jurassic', ' of the Chesaw thrust fault comprise several separate belts of serpentinite, listwanite and metagabbro']",5,,Quesnellia,listwanite
620ed919ad0e9c819b0f29d5,,Geoarchive,NI 43-101 Technical Report for the Blackdome-Elizabeth Project in Canada dated 2020,,2020,https://www.zotero.org/groups/4530692/items/V74E2ETS,,"[' to listwanite) intruded by Cretaceous stocks and dykes. Gold occurs in a low-sulphidation quartz vein', ' to listwanite) intruded by Cretaceous stocks and dykes. Gold occurs in a low-sulphidation quartz vein', ' Project is the listwanitic shear zone that marks the western edge of the Blue Creek Porphyry', ' and coincides with the projection of the listwanitic fault zone exposed to the northwest', ' the serpentinite and porphyry is common and minor listwanitic alteration of the serpentinite was observed']",5,,Quesnellia,listwanite
578ac38bcf58f12c5d6e67b9,Geol,GSA,"Paleogeographic implications of Permian Tethyan corals from the Klamath Mountains, California",10.1130/0091-7613(1987)15<266:pioptc>2.0.co;2,1987,http://dx.doi.org/10.1130/0091-7613(1987)15<266:pioptc>2.0.co;2,"Miller, M. Meghan; Wright, James E.","[' within limestone lenses interbedded with volcaniclastic strata of the Redding section, eastern', '-derived olistostromal limestone block, which was incorporated into the eastern Hayfork subduction complex', ' the McCloud Limestone of the eastern Klamath Mountains (Skinner and Wilde, 1965). The rocks of both', ' dolomitized limestone lenses represent small, in situ reefs or carbonate banks that contain fusulinids', '-bearing limestones stratigraphically interfinger with and are enclosed by tuffaceous beds of the upper']",5,,Quesnellia,limestone
54b43249e138239d8684a066,"Palaeogeography, Palaeoclimatology, Palaeoecology",Elsevier,"Early Permian location of western North American terranes based on brachiopod, fusulinid, and coral biogeography",10.1016/S0031-0182(01)00437-0,20 May 2002,http://www.sciencedirect.com/science/article/pii/S0031018201004370,"Belasky, Paul; Stevens, Calvin H; Hanger, Rex A","['-Alexander are most similar to those of Stikinia and Quesnellia, and to the Yukon^ Canadian Rocky', ' are most similar to those of Stikinia, Quesnellia, and the central cordilleran part of the continental', ' terrane was the southernmost, lying west of the central Cordillera. Stikinia and Quesnellia were', ') and in several terranes (e.g., Wrangellia-Alexander, Stikinia, Quesnellia, Eastern Klamath) that subsequently', ' such as the Stikinia, Quesnellia, and the Eastern Klamath during the Permian (Ross and Ross, 1983; Miller']",5,,Quesnellia,limestone
620d5259ad0e9c819b079b80,,Geoarchive,NI 43-101 Technical Report for the Kena Project in North America dated 2017,,2017,https://www.zotero.org/groups/4530692/items/WQTX3PPR,,"[' and Quesnellia terranes structurally overlie these rocks. The OCB comprises an imbricated succession', '. The Rossland Group is the most eastern belt of volcanic rocks within Quesnellia, a terrane that comprises', ' America. The tectonic boundary between Quesnellia and pericratonic or cyanotic rocks is locally marked', ' is interpreted to record deposition in a marginal basin or back-arc setting that separated Quesnellia from', ' and in the alteration halo. The hanging wall is marked by a series of en echelon postmineral lamprophyre dykes']",5,,Quesnellia,lamprophyre
